frame_index,timestamp,brand_name,box_coordinates
545,545.0,SKECHERS,"(378, 237, 574, 418)"
546,546.0,SKECHERS,"(447, 142, 673, 368)"
547,547.0,SKECHERS,"(540, 41, 814, 327)"
554,554.0,adopt,"(1689, 562, 1833, 624)"
555,555.0,Vestiteld,"(1535, 731, 1634, 779)"
556,556.0,VANS,"(253, 0, 532, 317)"
558,558.0,schuh,"(1758, 425, 1875, 477)"
559,559.0,SKECHERS,"(550, 317, 654, 435)"
561,561.0,schuh,"(927, 457, 1010, 504)"
562,562.0,WEEKDAY,"(419, 481, 488, 522)"
563,563.0,schuh,"(843, 447, 930, 495)"
564,564.0,schuh,"(847, 439, 942, 486)"
565,565.0,schuh,"(861, 430, 961, 479)"
566,566.0,schuh,"(880, 422, 984, 476)"
567,567.0,THEADYSHO,"(23, 487, 97, 524)"
568,568.0,RotnrStonis,"(439, 69, 542, 132)"
569,569.0,RotnrStonis,"(460, 78, 561, 136)"
570,570.0,schuh,"(1064, 414, 1182, 472)"
571,571.0,RotonSomis,"(763, 115, 853, 183)"
572,572.0,schuh,"(1455, 376, 1609, 449)"
573,573.0,scnl,"(1791, 341, 1920, 413)"
574,574.0,Foot Lockei,"(0, 255, 266, 422)"
575,575.0,MORPHE,"(1158, 485, 1226, 523)"
576,576.0,MONK,"(1729, 367, 1920, 449)"
577,577.0,Boots,"(1420, 756, 1515, 839)"
578,578.0,Foot Lockei,"(0, 74, 359, 308)"
579,579.0,Bots,"(1420, 747, 1513, 825)"
580,580.0,Bots,"(1314, 737, 1403, 811)"
581,581.0,WEEKDAY,"(1182, 359, 1264, 414)"
582,582.0,BooLs,"(1102, 740, 1178, 807)"
583,583.0,BoOLs,"(1061, 746, 1139, 815)"
584,584.0,Rools,"(1036, 749, 1114, 816)"
585,585.0,WEEKDAY,"(1043, 402, 1116, 447)"
586,586.0,Boots,"(1033, 766, 1110, 834)"
587,587.0,WEEKDAY,"(1161, 404, 1244, 454)"
588,588.0,WEEKDAY,"(1437, 386, 1536, 443)"
589,589.0,WEEKDAY,"(1662, 366, 1780, 430)"
590,590.0,Boots,"(1740, 851, 1861, 945)"
591,591.0,BEAOO,"(1502, 438, 1568, 476)"
592,592.0,Foot Lockei,"(762, 257, 1000, 397)"
593,593.0,World-F SKECHERS,"(0, 67, 686, 264)"
594,594.0,SKECHERS,"(508, 177, 1018, 286)"
595,595.0,SKECHERS,"(707, 198, 1200, 274)"
596,596.0,SKECHERS,"(777, 194, 1270, 267)"
597,597.0,SKECHERS,"(808, 191, 1305, 269)"
598,598.0,SKECHERS,"(865, 179, 1380, 274)"
599,599.0,SKECHERS,"(882, 178, 1399, 282)"
600,600.0,VANS,"(25, 263, 226, 376)"
601,601.0,SKECHERS,"(767, 198, 1262, 272)"
602,602.0,best pair,"(1038, 898, 1105, 989)"
603,603.0,SKECHERS,"(569, 180, 1068, 282)"
604,604.0,World-F SKECHERS,"(100, 94, 745, 270)"
605,605.0,Foot Lockei,"(815, 270, 1049, 401)"
606,606.0,HORPNE,"(1785, 410, 1888, 464)"
607,607.0,Foot Lockei,"(492, 220, 762, 388)"
608,608.0,Foot Lockei,"(471, 190, 731, 385)"
611,611.0,WEEKDAY,"(1751, 367, 1889, 432)"
612,612.0,MORPHE,"(1282, 432, 1369, 473)"
614,614.0,Bots,"(576, 811, 685, 886)"
615,615.0,Boots,"(445, 860, 569, 938)"
616,616.0,Boots,"(431, 918, 563, 998)"
617,617.0,Boots,"(461, 932, 601, 1017)"
618,618.0,Bools,"(527, 931, 664, 1013)"
619,619.0,Boots,"(578, 936, 726, 1020)"
620,620.0,Boots,"(640, 939, 781, 1028)"
621,621.0,Boots,"(676, 941, 826, 1030)"
622,622.0,Bots,"(668, 946, 824, 1039)"
623,623.0,Bots,"(653, 948, 806, 1040)"
624,624.0,Boots,"(653, 947, 808, 1039)"
625,625.0,schuh,"(1376, 439, 1499, 490)"
626,626.0,Boots,"(663, 946, 812, 1038)"
627,627.0,Boots,"(792, 938, 938, 1025)"
628,628.0,Boots,"(1232, 955, 1390, 1049)"
630,630.0,THE BODY SHOP,"(1255, 487, 1355, 529)"
631,631.0,INGLOT,"(541, 358, 623, 443)"
632,632.0,INGLOT,"(588, 346, 671, 438)"
633,633.0,THE BODY SHOP,"(1530, 456, 1664, 514)"
634,634.0,THE BODY SHOP,"(1548, 454, 1686, 510)"
635,635.0,THE BODY SHOP,"(1548, 449, 1688, 506)"
636,636.0,THE BODY SHOP,"(1557, 426, 1697, 486)"
638,638.0,THE BODY SHOP,"(1628, 400, 1790, 459)"
639,639.0,INGLOT,"(592, 242, 708, 359)"
640,640.0,INGLOT,"(577, 210, 699, 337)"
641,641.0,INGLOT,"(483, 160, 644, 316)"
642,642.0,INGLOT,"(349, 72, 574, 269)"
643,643.0,INGLOT,"(146, 0, 484, 232)"
646,646.0,Timberdand,"(266, 120, 548, 350)"
647,647.0,Timberdand,"(68, 0, 451, 314)"
648,648.0,Timberdand,"(0, 0, 288, 223)"
652,652.0,NatNest,"(609, 319, 713, 423)"
653,653.0,NatNest,"(571, 301, 688, 415)"
654,654.0,today,"(218, 306, 315, 371)"
655,655.0,NatNest,"(445, 256, 595, 395)"
657,657.0,vodafone,"(1296, 840, 1480, 940)"
659,659.0,vodafone,"(1042, 682, 1192, 758)"
660,660.0,vodafone,"(1020, 676, 1169, 748)"
661,661.0,vodafone,"(1004, 676, 1152, 746)"
662,662.0,vodafone,"(990, 674, 1137, 743)"
663,663.0,vodafone,"(933, 673, 1081, 742)"
664,664.0,vodafone,"(840, 688, 987, 751)"
665,665.0,vodafone,"(763, 731, 913, 787)"
666,666.0,vodafone,"(697, 765, 851, 820)"
667,667.0,vodafone,"(641, 805, 799, 861)"
668,668.0,vodafone,"(626, 822, 788, 878)"
669,669.0,vodafone,"(635, 828, 798, 885)"
671,671.0,vodafone,"(1192, 819, 1360, 906)"
672,672.0,vodafone,"(1538, 869, 1766, 986)"
673,673.0,NatNest,"(90, 163, 261, 326)"
674,674.0,NatNest,"(331, 206, 470, 345)"
676,676.0,NatNest,"(493, 229, 619, 355)"
677,677.0,NatNest,"(457, 204, 630, 350)"
678,678.0,NatNest,"(451, 170, 606, 331)"
679,679.0,NatNest,"(379, 122, 572, 308)"
680,680.0,NatNest,"(265, 20, 535, 272)"
681,681.0,NatNest,"(123, 0, 488, 226)"
