frame_index,timestamp,brand_name,box_coordinates
158,158.0,Carlier,"(120, 530, 230, 572)"
160,160.0,Carlier,"(632, 617, 718, 659)"
161,161.0,Carlier,"(414, 301, 635, 391)"
162,162.0,IALEATINO,"(880, 190, 982, 305)"
163,163.0,IALEATINO,"(644, 231, 748, 336)"
164,164.0,ALEXYIVO,"(545, 310, 643, 415)"
166,166.0,IALEATINO,"(469, 458, 580, 563)"
168,168.0,HZEVTINO,"(571, 497, 688, 604)"
169,169.0,IALEATINO,"(605, 402, 709, 510)"
172,172.0,WORLD'SFINESTFO,"(1716, 150, 1767, 361)"
175,175.0,DAMIANI,"(1154, 347, 1291, 399)"
177,177.0,DAMIANI,"(1052, 278, 1201, 336)"
178,178.0,DAMIANI,"(1102, 219, 1257, 276)"
179,179.0,LLOMEGA!,"(1097, 285, 1198, 331)"
180,180.0,DAMIANI,"(1269, 147, 1459, 210)"
181,181.0,LJI6 ASY,"(864, 723, 962, 764)"
182,182.0,LLOMEGA!,"(1136, 294, 1254, 361)"
184,184.0,DAMIANI,"(1121, 49, 1347, 155)"
185,185.0,LLOMEGA!,"(697, 246, 830, 340)"
186,186.0,DAMIANI,"(1408, 0, 1721, 185)"
187,187.0,LLOMEGA!,"(847, 355, 978, 457)"
188,188.0,LLOMEGA!,"(823, 318, 968, 433)"
189,189.0,LLOMEGA!,"(604, 10, 785, 145)"
190,190.0,LLOMEGA!,"(891, 155, 1087, 310)"
191,191.0,LLOMEGA!,"(1021, 44, 1203, 194)"
192,192.0,LLOMEGA!,"(1036, 0, 1258, 156)"
193,193.0,ONEG,"(1551, 513, 1657, 580)"
195,195.0,VENETA,"(701, 394, 746, 482)"
196,196.0,STAEFRO,"(55, 579, 127, 624)"
198,198.0,BOTTECA,"(1110, 220, 1156, 333)"
199,199.0,BOTTECA,"(1399, 108, 1447, 246)"
200,200.0,SNTLNUREHT,"(748, 539, 874, 578)"
201,201.0,NUCCI,"(216, 603, 355, 652)"
205,205.0,RICHARD GREEN,"(1736, 543, 1835, 589)"
208,208.0,RICHARD GREEN,"(1295, 592, 1439, 640)"
210,210.0,HLAUHA,"(988, 558, 1072, 608)"
211,211.0,PRADA,"(1612, 469, 1656, 565)"
212,212.0,RICHARD GREEN,"(668, 442, 763, 499)"
213,213.0,JAHLAURR,"(726, 415, 832, 472)"
214,214.0,RICHARD GREEN,"(13, 366, 178, 426)"
215,215.0,RICHARD GREEN,"(906, 404, 1032, 467)"
216,216.0,RICHARD GREEN,"(70, 370, 213, 434)"
217,217.0,RICHARD GREEN,"(930, 410, 1080, 474)"
218,218.0,RICHARD GREEN,"(878, 394, 1034, 468)"
