frame_index,timestamp,brand_name,box_coordinates
1332,1332.0,JDGE,"(188, 177, 249, 223)"
1333,1333.0,INDLA,"(429, 0, 498, 42)"
1334,1334.0,INDLA,"(378, 31, 450, 76)"
1335,1335.0,PhonePe,"(1248, 706, 1327, 763)"
1336,1336.0,NIGHTIES,"(89, 10, 163, 54)"
1368,1368.0,INDLA,"(76, 147, 141, 195)"
1372,1372.0,INDIAN,"(210, 0, 276, 48)"
1377,1377.0,FLANET FASHION,"(0, 215, 82, 268)"
1380,1380.0,ROYAL ENFIELD,"(437, 542, 502, 592)"
1381,1381.0,ENFIELD RDYAI,"(159, 538, 228, 589)"
1393,1393.0,ROYAL ENFIELD,"(529, 565, 598, 615)"
1394,1394.0,ROYAL ENFIELD,"(102, 605, 177, 661)"
1428,1428.0,Travelwithchris,"(139, 965, 455, 1038)"
1436,1436.0,SWEET,"(1765, 940, 1913, 1022)"
1440,1440.0,SWEET,"(1798, 920, 1920, 1006)"
1450,1450.0,SRI SAIRA,"(1790, 234, 1920, 382)"
1455,1455.0,PhonePe,"(1614, 789, 1701, 856)"
1456,1456.0,PhonePe,"(1651, 799, 1736, 864)"
1459,1459.0,PhonePe,"(1641, 818, 1732, 876)"
1461,1461.0,PhonePe,"(1639, 803, 1725, 859)"
1462,1462.0,PhonePe,"(1638, 793, 1725, 854)"
1463,1463.0,PhonePe,"(1759, 841, 1852, 901)"
1468,1468.0,BUDGET,"(430, 278, 493, 325)"
1469,1469.0,INDIAN,"(679, 105, 742, 147)"
1472,1472.0,INDIAN,"(688, 77, 752, 123)"
1473,1473.0,PhonePe,"(1853, 810, 1920, 891)"
1476,1476.0,INDLA,"(745, 50, 809, 94)"
1477,1477.0,INDIAN,"(697, 8, 764, 67)"
1478,1478.0,INDIAN,"(713, 0, 779, 49)"
1479,1479.0,ANFOTMISON,"(593, 133, 654, 182)"
1483,1483.0,INDLA,"(862, 0, 939, 43)"
1484,1484.0,PhonePe,"(1822, 839, 1911, 910)"
1487,1487.0,LAVEERA,"(0, 344, 83, 387)"
1488,1488.0,BUDGET,"(1692, 328, 1756, 377)"
1489,1489.0,LAVEERA,"(77, 315, 181, 356)"
1490,1490.0,'aymond,"(107, 410, 187, 455)"
1491,1491.0,LAVEERA,"(132, 297, 235, 340)"
1492,1492.0,UDGEL,"(1851, 313, 1913, 360)"
1493,1493.0,'aymond,"(150, 409, 226, 449)"
1495,1495.0,LAVEERA,"(176, 299, 279, 343)"
1496,1496.0,LAVEERA,"(180, 298, 281, 342)"
1497,1497.0,'aymond,"(176, 408, 252, 450)"
1498,1498.0,LAVEERA,"(313, 323, 406, 364)"
1500,1500.0,LAVEERA,"(514, 362, 606, 403)"
1501,1501.0,LAVEERA,"(314, 388, 413, 430)"
1502,1502.0,LAVEERA,"(172, 412, 273, 454)"
1505,1505.0,BASICS,"(1780, 242, 1885, 337)"
1515,1515.0,BoItn,"(1064, 235, 1185, 321)"
1522,1522.0,Lcather Collections,"(69, 717, 291, 855)"
1523,1523.0,Gani,"(223, 539, 325, 603)"
1524,1524.0,Gani,"(571, 531, 645, 582)"
1525,1525.0,Chema Col,"(748, 616, 865, 696)"
1618,1618.0,MAHAVEE,"(45, 364, 173, 421)"
1620,1620.0,MAHAVEE,"(39, 356, 174, 406)"
1621,1621.0,MAHAVEE,"(44, 352, 204, 403)"
1687,1687.0,AYISHA,"(0, 308, 172, 382)"
1688,1688.0,LAIDUHALD,"(0, 319, 171, 392)"
1743,1743.0,-1066,"(1818, 375, 1898, 429)"
1744,1744.0,Bollo,"(1639, 367, 1715, 422)"
1745,1745.0,THOSPITALS Apollo,"(1590, 357, 1681, 421)"
1746,1746.0,THOSPITALS Apollo,"(1501, 345, 1588, 411)"
1747,1747.0,bollo THOSPITALS,"(1373, 317, 1463, 391)"
1748,1748.0,THOSPITALS,"(1080, 309, 1149, 363)"
1750,1750.0,EMERGENCY,"(623, 109, 746, 157)"
1751,1751.0,THOSPITALS Apollo,"(227, 0, 339, 133)"
1797,1797.0,LAIDUHALD,"(240, 193, 557, 270)"
1798,1798.0,LAIDUHALD,"(340, 294, 642, 376)"
1799,1799.0,LAIDUHALD,"(418, 349, 731, 430)"
1802,1802.0,LAIDUHALD,"(598, 351, 903, 427)"
1803,1803.0,LAIDUHALD,"(614, 351, 914, 427)"
1821,1821.0,Travelwithchris,"(141, 966, 419, 1038)"
1822,1822.0,Travelwithchris,"(140, 964, 473, 1038)"
1863,1863.0,INDLA,"(11, 103, 84, 165)"
1864,1864.0,INDIAN,"(0, 103, 66, 168)"
1871,1871.0,INDLA,"(203, 9, 274, 71)"
1873,1873.0,BASICS,"(1788, 229, 1866, 299)"
1874,1874.0,BRIDA,"(300, 0, 373, 45)"
1878,1878.0,Shopok.2,"(432, 384, 523, 439)"
1880,1880.0,"Shop No.211,210,209","(536, 384, 618, 435)"
1884,1884.0,ShooNk 2,"(558, 411, 640, 462)"
1886,1886.0,INDIAN,"(38, 63, 115, 121)"
1887,1887.0,INDU,"(123, 52, 201, 107)"
1888,1888.0,"Shop No.211,210,209","(769, 322, 859, 373)"
1895,1895.0,PSIC,"(1197, 251, 1265, 314)"
1896,1896.0,BASICS,"(464, 204, 537, 271)"
1897,1897.0,mindse,"(903, 818, 974, 858)"
1899,1899.0,STAI,"(0, 958, 105, 1026)"
1902,1902.0,MAHAVEE,"(305, 145, 385, 185)"
1907,1907.0,POORDAD,"(570, 654, 663, 708)"
1914,1914.0,Checse,"(935, 734, 1196, 878)"
1916,1916.0,"Shop No.211,210,209","(1026, 554, 1191, 620)"
1917,1917.0,"Shop No.211,210,209","(655, 585, 814, 640)"
1918,1918.0,"Shop No.211,210,209","(774, 590, 892, 639)"
1934,1934.0,TOLET,"(335, 285, 414, 327)"
1936,1936.0,6L6TT乐D,"(3, 92, 165, 180)"
1952,1952.0,SUBSCRIBE,"(1131, 932, 1259, 982)"
1953,1953.0,Travelwithchris,"(751, 928, 979, 984)"
1954,1954.0,Travelwithchris,"(751, 928, 980, 984)"
1966,1966.0,TN11AD3747,"(1809, 779, 1900, 831)"
1969,1969.0,SINCE1939,"(1628, 356, 1690, 408)"
1970,1970.0,VOODLAND,"(1825, 409, 1920, 451)"
1971,1971.0,VOODLAND,"(1670, 418, 1771, 457)"
1983,1983.0,220P8169,"(1040, 761, 1145, 856)"
1989,1989.0,·TN84H5545-,"(1592, 763, 1740, 885)"
1991,1991.0,XERE,"(78, 291, 187, 337)"
1992,1992.0,BROTHERS,"(2, 309, 132, 360)"
1993,1993.0,oppo,"(1816, 293, 1893, 348)"
1994,1994.0,ECHL,"(517, 313, 614, 362)"
1998,1998.0,·TN84H5545-,"(1303, 737, 1400, 806)"
1999,1999.0,·TN84H5545-,"(1312, 716, 1410, 780)"
2000,2000.0,Prestige,"(40, 319, 148, 377)"
2002,2002.0,Prestige,"(452, 324, 551, 376)"
2003,2003.0,BROTHERS,"(1151, 302, 1375, 350)"
2005,2005.0,BROTHERS,"(1039, 262, 1285, 318)"
2006,2006.0,BROTHERS,"(1648, 272, 1920, 326)"
2007,2007.0,TN12476901,"(1516, 555, 1616, 597)"
2009,2009.0,Prestige,"(68, 264, 159, 313)"
2016,2016.0,Prestige,"(126, 318, 215, 365)"
2017,2017.0,Prestige,"(271, 342, 357, 387)"
2027,2027.0,Prestige,"(1584, 361, 1680, 406)"
2028,2028.0,Prestige,"(1510, 348, 1603, 389)"
2029,2029.0,Prestoo,"(1493, 340, 1565, 382)"
2030,2030.0,FLANET FASHION,"(1076, 49, 1247, 160)"
2033,2033.0,BROTHERS,"(0, 145, 150, 255)"
2034,2034.0,BROTHERS,"(15, 186, 188, 285)"
2035,2035.0,NO PARKING,"(512, 203, 674, 274)"
2036,2036.0,NO PARKING,"(314, 266, 457, 326)"
2038,2038.0,Coca Cola,"(1397, 357, 1534, 423)"
2040,2040.0,Coca Cola,"(1279, 323, 1412, 387)"
2042,2042.0,Coca Cola,"(1451, 249, 1595, 314)"
2043,2043.0,HAZAAR,"(610, 344, 672, 388)"
2045,2045.0,geg.m,"(1487, 308, 1628, 373)"
2048,2048.0,JEEVAN,"(0, 209, 95, 299)"
2050,2050.0,Coca Cola,"(1533, 433, 1675, 500)"
2051,2051.0,Coca Cola,"(1450, 421, 1595, 485)"
2055,2055.0,geg.m,"(1407, 414, 1543, 474)"
2056,2056.0,Coca Cola,"(1375, 406, 1514, 470)"
2057,2057.0,Coca Cola,"(1340, 403, 1470, 462)"
2065,2065.0,STAI,"(0, 0, 380, 117)"
2066,2066.0,oNGLni,"(470, 187, 580, 254)"
2069,2069.0,TAMANI,"(0, 0, 367, 192)"
2087,2087.0,Boma,"(47, 281, 181, 379)"
2095,2095.0,1K121822,"(634, 416, 709, 456)"
2097,2097.0,VAiD,"(1260, 75, 1391, 199)"
2098,2098.0,TN12AB2200,"(361, 625, 458, 667)"
2099,2099.0,TN12AB2200,"(278, 670, 388, 716)"
2100,2100.0,TN12AB2200,"(22, 770, 146, 834)"
2101,2101.0,Calvin,"(1442, 520, 1571, 602)"
2102,2102.0,SAIGARMENTS,"(1427, 198, 1568, 314)"
2104,2104.0,INNER WEARS,"(1591, 276, 1691, 325)"
2105,2105.0,FLANET FASHION,"(522, 107, 649, 212)"
2106,2106.0,INNER WEARS,"(675, 248, 795, 305)"
2107,2107.0,NE152,"(892, 50, 992, 133)"
2109,2109.0,SINCE1939,"(936, 123, 1032, 203)"
2110,2110.0,INNER WEARS,"(0, 186, 108, 248)"
2111,2111.0,INNER WEARS,"(140, 205, 293, 274)"
2112,2112.0,INNER WEARS,"(346, 251, 480, 307)"
2113,2113.0,INNER WEARS,"(570, 264, 689, 325)"
2114,2114.0,LAIDUHALD,"(947, 0, 1247, 221)"
2115,2115.0,INNER WEARS,"(663, 335, 760, 392)"
2116,2116.0,Kmph,"(1544, 170, 1632, 389)"
2117,2117.0,DU HAV HEFAMIL,"(244, 0, 727, 280)"
2118,2118.0,STONE HAUI,"(366, 73, 529, 283)"
2119,2119.0,malt SAIGARMENTS,"(33, 165, 192, 304)"
2120,2120.0,THE GAEHEN,"(131, 192, 268, 316)"
2121,2121.0,THEFIMNY,"(367, 0, 612, 282)"
2123,2123.0,mgrolarom,"(547, 50, 679, 117)"
2124,2124.0,Hero,"(1797, 15, 1920, 103)"
2125,2125.0,CUNCE,"(1259, 51, 1349, 127)"
2128,2128.0,INNER WEARS AVOIDLEOALACTION,"(541, 261, 681, 315)"
2130,2130.0,FOR FREE,"(1686, 512, 1786, 568)"
2131,2131.0,Packs Fron Rs 699,"(947, 424, 1062, 483)"
2133,2133.0,FOR FREE,"(528, 509, 607, 559)"
2137,2137.0,bogmyS,"(595, 0, 768, 322)"
2138,2138.0,chiogmS,"(637, 44, 789, 367)"
2149,2149.0,e of IGthCenturg,"(0, 0, 248, 157)"
2151,2151.0,Checse,"(471, 669, 641, 766)"
2152,2152.0,GNIP,"(490, 135, 562, 190)"
2155,2155.0,Travelwithchris,"(303, 967, 484, 1039)"
2157,2157.0,FABRIC,"(1319, 332, 1416, 373)"
2159,2159.0,BASICS,"(1539, 514, 1640, 600)"
2160,2160.0,BASICS,"(1360, 523, 1466, 625)"
2161,2161.0,BASICS,"(932, 177, 1017, 269)"
2163,2163.0,apidas,"(242, 158, 339, 199)"
2164,2164.0,SHOE PARKS,"(1402, 326, 1534, 449)"
2165,2165.0,SHOE PARKS GANI,"(1439, 362, 1556, 468)"
2170,2170.0,RSOS,"(1286, 3, 1436, 222)"
2173,2173.0,UTODI,"(688, 171, 848, 254)"
2181,2181.0,Lneng,"(327, 173, 526, 279)"
2183,2183.0,BolooteeBhovn,"(1283, 76, 1433, 276)"
2184,2184.0,60Fai,"(1130, 22, 1238, 118)"
2186,2186.0,RIDEVIGOLD CARPET,"(0, 0, 688, 227)"
2187,2187.0,CARPET,"(145, 140, 394, 248)"
2188,2188.0,CARPET,"(525, 0, 751, 104)"
2205,2205.0,INNER WEARS,"(0, 0, 218, 79)"
2207,2207.0,health,"(725, 160, 890, 268)"
2209,2209.0,INNER WEARS,"(726, 145, 865, 231)"
2211,2211.0,MOVE,"(345, 264, 443, 313)"
2212,2212.0,alth&.glowy,"(1258, 289, 1353, 367)"
2213,2213.0,IMEN WOMBN,"(1238, 253, 1348, 331)"
2214,2214.0,IMEN WOMBN,"(1305, 272, 1398, 340)"
2217,2217.0,HouseofExrclusive Indi,"(503, 353, 667, 409)"
2236,2236.0,HP RACER XTEERATON2-8,"(941, 253, 1067, 310)"
2237,2237.0,FiRE,"(267, 728, 346, 768)"
2242,2242.0,HP RACER,"(1123, 334, 1232, 380)"
2248,2248.0,JICEL,"(1495, 4, 1598, 78)"
2250,2250.0,lyTelegruph,"(863, 410, 1039, 507)"
2255,2255.0,Sprite,"(499, 25, 703, 184)"
2256,2256.0,RIDEVIGOLD,"(1817, 367, 1906, 421)"
2257,2257.0,CLUE,"(1086, 271, 1142, 354)"
2266,2266.0,LLERS,"(502, 0, 885, 195)"
2271,2271.0,OVER12MILLIONCOPIESSOLDY sighu,"(809, 759, 933, 1018)"
2272,2272.0,FORYOU FASTER,"(285, 654, 366, 702)"
2276,2276.0,Checse,"(336, 680, 446, 846)"
2277,2277.0,DESSERIS KERALA,"(167, 0, 891, 224)"
2278,2278.0,HAIR,"(489, 30, 712, 187)"
2279,2279.0,Bobby,"(524, 139, 633, 206)"
2280,2280.0,Tastad,"(1168, 189, 1261, 288)"
2281,2281.0,Checse,"(287, 715, 432, 906)"
2282,2282.0,cese,"(399, 691, 537, 893)"
2285,2285.0,Checse,"(289, 646, 446, 790)"
2289,2289.0,NIGHTIES,"(407, 78, 643, 192)"
2290,2290.0,DDCO INNER WEARS,"(0, 0, 750, 155)"
2293,2293.0,NIGHTIES,"(0, 752, 133, 842)"
2295,2295.0,Lalin,"(933, 0, 1112, 144)"
2297,2297.0,Checse,"(560, 536, 653, 709)"
2298,2298.0,BAIAJIS,"(0, 229, 110, 305)"
2299,2299.0,Checse,"(239, 789, 390, 903)"
2300,2300.0,BAIAJIS,"(674, 294, 756, 346)"
2301,2301.0,LAICO,"(1248, 238, 1345, 341)"
2302,2302.0,LAICO,"(1297, 258, 1378, 358)"
2305,2305.0,RSPENCER Checse,"(241, 620, 393, 757)"
2315,2315.0,ACAFF,"(829, 0, 1346, 337)"
2317,2317.0,RSPENCER Checse,"(378, 571, 511, 706)"
2319,2319.0,1899-,"(0, 0, 240, 161)"
2320,2320.0,CUSTOM TAILORING,"(153, 654, 278, 802)"
2325,2325.0,AnAmazingWar,"(857, 652, 1011, 753)"
2326,2326.0,lyTelegruph AnAmazingWar,"(1048, 673, 1195, 761)"
2339,2339.0,TCFTCG,"(493, 110, 654, 260)"
2340,2340.0,LALCO,"(541, 774, 620, 831)"
2341,2341.0,LALCO,"(509, 819, 618, 885)"
2343,2343.0,Medifeet,"(994, 239, 1080, 306)"
2344,2344.0,INNER WEARS,"(979, 0, 1280, 201)"
2345,2345.0,Medifeet,"(1575, 849, 1713, 907)"
2346,2346.0,KLCO,"(901, 888, 989, 931)"
2348,2348.0,McCafe,"(820, 498, 896, 546)"
2350,2350.0,CELEBRATE HARD WORK VKCPRIDE,"(576, 13, 682, 94)"
2352,2352.0,VKCPRIDE,"(1150, 110, 1245, 163)"
2353,2353.0,McCafe,"(682, 266, 784, 328)"
2354,2354.0,Checse,"(327, 790, 463, 856)"
2356,2356.0,DESSERIS,"(304, 134, 586, 202)"
2357,2357.0,DESSERIS,"(472, 149, 750, 213)"
2358,2358.0,DESSERIS,"(695, 160, 953, 221)"
2370,2370.0,Checse,"(527, 700, 658, 869)"
2377,2377.0,OPTICALS,"(93, 356, 190, 402)"
2391,2391.0,SUBSCRIBE,"(1023, 136, 1896, 382)"
2392,2392.0,SUBSCRIBE,"(1023, 136, 1896, 382)"
2393,2393.0,SUBSCRIBE,"(1023, 136, 1896, 382)"
2394,2394.0,SUBSCRIBE,"(1023, 136, 1896, 382)"
2395,0.0,SUBSCRIBE,"(1023, 136, 1896, 382)"
