frame_index,timestamp,brand_name,box_coordinates
221,221.0,BERLUTI,"(750, 249, 826, 285)"
222,222.0,JIHMYCHOO,"(388, 269, 476, 304)"
223,223.0,BERLUTI,"(687, 247, 764, 284)"
224,224.0,JIHMYCHOO,"(316, 270, 411, 304)"
225,225.0,BERLUTI,"(685, 257, 763, 295)"
226,226.0,POIIEBYBARN,"(976, 250, 1081, 290)"
227,227.0,BURMA,"(33, 237, 136, 275)"
228,228.0,BURMA,"(27, 218, 129, 258)"
229,229.0,SLAI,"(1183, 212, 1246, 248)"
230,230.0,LSLea,"(1131, 209, 1194, 246)"
231,231.0,POIIEBYBARN,"(937, 203, 1045, 245)"
232,232.0,JIHMYCHOO,"(141, 219, 252, 258)"
233,233.0,UU019,"(0, 233, 57, 268)"
234,234.0,JIHMYCHOO,"(80, 235, 176, 276)"
235,235.0,JIHMYCHOO,"(0, 213, 136, 256)"
236,236.0,POIIEBYBARN,"(848, 272, 911, 302)"
237,237.0,BATOVNI,"(763, 545, 863, 605)"
238,238.0,POIIEBYBARN,"(700, 205, 801, 253)"
240,240.0,POIIEBYBARN,"(557, 197, 663, 251)"
241,241.0,POIIEBYBARN,"(413, 186, 522, 240)"
242,242.0,TAPAS,"(1042, 160, 1099, 220)"
243,243.0,POIIEBYBARN,"(159, 272, 227, 307)"
244,244.0,PLASS,"(999, 160, 1060, 223)"
245,245.0,POIIEBYBARN,"(46, 157, 194, 230)"
246,246.0,POIIEBYBARN,"(0, 145, 103, 219)"
248,248.0,PLEASE PLATS,"(991, 106, 1064, 177)"
249,249.0,PLASE PLEASE,"(1014, 77, 1094, 151)"
250,250.0,PLEASE,"(1052, 47, 1137, 129)"
251,251.0,GEYMNACE PLEASE,"(1103, 21, 1197, 111)"
268,268.0,Aestu,"(144, 241, 212, 275)"
269,269.0,CIUSEPI,"(1132, 118, 1226, 167)"
274,274.0,MASON-FLEURS,"(392, 93, 473, 141)"
275,275.0,Alata,"(519, 223, 569, 260)"
276,276.0,PIAGEI,"(657, 188, 707, 232)"
278,278.0,CANALA,"(861, 128, 947, 176)"
279,279.0,MASON-FLEURS,"(339, 89, 426, 137)"
280,280.0,PIGET,"(647, 174, 702, 220)"
281,281.0,CANALA,"(890, 103, 990, 158)"
282,282.0,MASON-FLEURS,"(320, 86, 410, 139)"
283,283.0,CANALA,"(933, 66, 1048, 131)"
285,285.0,ALAIA,"(454, 192, 512, 237)"
286,286.0,ALAIA,"(447, 188, 508, 233)"
291,291.0,PIAGEI,"(522, 0, 603, 78)"
293,293.0,ALAIA,"(426, 94, 493, 157)"
294,294.0,ALLAIA,"(534, 85, 600, 150)"
295,295.0,CHANEL,"(343, 583, 440, 638)"
296,296.0,ALAIA,"(757, 24, 832, 104)"
298,298.0,ALAIA,"(1194, 461, 1260, 502)"
306,306.0,JMEN,"(513, 221, 570, 263)"
310,310.0,BIHRIN,"(582, 222, 646, 268)"
318,318.0,BICHEOY,"(460, 153, 547, 225)"
319,319.0,SOUHERON,"(697, 135, 789, 214)"
320,320.0,BOUCHEROY,"(924, 106, 1031, 199)"
321,321.0,BOUCHEROY,"(1143, 60, 1277, 169)"
322,322.0,MaxMara,"(82, 33, 223, 129)"
323,323.0,MaxMara,"(60, 9, 212, 115)"
326,326.0,EEURELLO CUCIRAL,"(83, 163, 207, 234)"
337,337.0,FERRAGAMO,"(175, 182, 233, 220)"
340,340.0,CUCINELLI,"(138, 11, 299, 96)"
342,342.0,CUCINELLI,"(471, 0, 633, 81)"
343,343.0,CUCINELLI,"(480, 0, 650, 55)"
345,345.0,MALRAOO,"(1010, 152, 1070, 195)"
346,346.0,MOXRMGOD,"(893, 149, 951, 193)"
347,347.0,1MOMGON,"(828, 144, 886, 190)"
351,351.0,ACOB&CO,"(109, 0, 181, 64)"
354,354.0,FERRAGAMO,"(379, 51, 461, 124)"
381,381.0,ULLe,"(500, 301, 552, 335)"
387,387.0,BOTTBCA,"(21, 161, 87, 194)"
390,390.0,ALERIES,"(1010, 78, 1267, 139)"
404,404.0,miu mu,"(537, 258, 763, 318)"
405,405.0,mu nu,"(785, 258, 1061, 324)"
410,410.0,BOTTEGA,"(542, 285, 613, 318)"
428,428.0,BOTTEGA,"(827, 17, 891, 57)"
431,431.0,NETA,"(1019, 241, 1081, 279)"
444,444.0,DBBUA,"(348, 0, 468, 39)"
450,450.0,TAERUAJT,"(330, 106, 441, 148)"
451,451.0,TVEAUAJ,"(323, 93, 416, 133)"
452,452.0,TEAUA,"(293, 78, 383, 116)"
458,458.0,CECRAA,"(1045, 142, 1144, 188)"
459,459.0,CECRAA,"(949, 259, 1018, 291)"
460,460.0,CECRAA,"(674, 154, 766, 195)"
462,462.0,CECRAA,"(444, 180, 539, 220)"
463,463.0,OMFOR,"(855, 184, 923, 230)"
464,464.0,MPORD,"(846, 148, 927, 197)"
465,465.0,CECRAA,"(46, 285, 129, 320)"
