frame_index,timestamp,brand_name,box_coordinates
309,304.15,claire's,"(741, 77, 926, 163)"
310,305.14,claire's,"(650, 50, 853, 138)"
311,306.12,claire's,"(542, 28, 771, 124)"
312,307.11,claire's,"(252, 0, 534, 101)"
313,308.09,Diet,"(1354, 0, 1750, 192)"
320,314.98,DANI,"(689, 471, 771, 517)"
328,322.86,FINE.JEWEI,"(395, 245, 533, 290)"
329,323.84,FINE.JEWEI,"(355, 377, 493, 421)"
331,325.81,NTLEE RERLY,"(1589, 696, 1758, 745)"
332,326.79,OOOLORNAJANE LNTEOYAU,"(1208, 435, 1336, 501)"
333,327.78,ART/SHAVING,"(82, 202, 224, 262)"
334,328.76,ALEX AND ANI,"(885, 639, 989, 702)"
335,329.75,ART/SHAVING,"(51, 100, 199, 166)"
336,330.73,ENTEOYE OOOLORNAJANE,"(1241, 283, 1371, 353)"
337,331.71,NATURE REPUBLIC,"(1408, 456, 1588, 512)"
338,332.7,ALEX AND ANI,"(784, 325, 997, 408)"
339,333.68,NATURE REPUBLIC,"(1072, 338, 1242, 402)"
340,334.67,GODIVA,"(1779, 237, 1900, 295)"
341,335.65,GODIVA dats,"(1834, 219, 1920, 278)"
342,336.64,NATURE REPUBLIC,"(937, 280, 1100, 352)"
344,338.6,ALEX AND ANI,"(480, 106, 886, 276)"
345,339.59,ALEX AND ANI,"(568, 72, 974, 263)"
346,340.57,ALEX AND ANI,"(636, 30, 1067, 245)"
347,341.56,NATURE REPUBLIC,"(1336, 223, 1492, 318)"
348,342.54,NATURE REPUBLIC,"(1369, 205, 1521, 309)"
354,348.45,NATURE REPUBLIC,"(0, 857, 158, 1074)"
355,349.43,HicrestChinohils.com,"(2, 0, 794, 298)"
357,351.4,GODIVA,"(413, 599, 605, 694)"
358,352.39,GODIVA,"(444, 340, 654, 442)"
359,353.37,GODIVA,"(1162, 154, 1379, 225)"
360,354.35,GODIVA,"(1395, 16, 1624, 92)"
372,366.17,nBrIC,"(931, 187, 1016, 267)"
374,368.13,SOHO,"(345, 171, 555, 246)"
375,369.12,lalbots,"(1025, 25, 1185, 145)"
382,376.01,WINDSOI,"(1660, 235, 1778, 305)"
383,376.99,WINDSOI,"(1643, 327, 1767, 397)"
392,385.85,S CIE,"(948, 336, 1003, 383)"
399,392.74,Sees CANDIES,"(291, 199, 415, 286)"
402,395.7,Sees CANDIES,"(1361, 199, 1496, 288)"
403,396.68,ebar,"(1683, 250, 1784, 316)"
404,397.66,Sees CANDIES,"(1338, 163, 1492, 266)"
405,398.65,Sees CANDIES,"(1418, 144, 1579, 256)"
406,399.63,"""EXIT","(1801, 45, 1857, 92)"
407,400.62,Sees CANDIES,"(1455, 105, 1583, 233)"
408,401.6,ebar,"(1618, 216, 1742, 298)"
409,402.59,Pbar,"(1349, 216, 1468, 298)"
410,403.57,"""EXIT","(1109, 0, 1168, 40)"
411,404.55,ebar,"(1068, 198, 1189, 287)"
412,405.54,Sees CANDIES,"(511, 0, 706, 134)"
413,406.52,See's Sees CANDIES,"(417, 495, 488, 540)"
417,410.46,TOM FORD,"(1172, 141, 1310, 212)"
419,412.43,TOM FORD,"(477, 87, 638, 164)"
421,414.4,T·-Mobile,"(1060, 0, 1579, 97)"
422,415.38,Toplle,"(595, 0, 1126, 74)"
424,417.35,WINDSOI,"(1606, 32, 1804, 100)"
